,Ort,Stärke:
6299,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6300,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6301,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6302,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6303,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6304,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6305,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6306,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6307,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6308,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6309,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6310,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6311,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6312,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6313,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6314,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6315,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6316,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6317,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6318,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6319,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6320,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6321,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6322,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6323,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6324,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6325,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6326,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6327,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6328,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6329,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6330,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6331,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6332,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6333,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6334,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6335,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6336,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6337,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6338,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6339,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6340,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6341,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6342,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6343,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6344,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6345,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6346,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6347,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6348,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6349,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6350,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6351,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6352,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6353,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6354,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6355,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6356,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6357,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6358,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6359,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6360,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6361,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6362,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6363,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6364,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6365,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6366,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6367,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6368,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6369,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6370,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6371,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6372,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6373,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6374,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6375,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6376,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6377,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6378,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6379,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6380,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6381,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6382,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6383,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6384,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6385,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6386,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6387,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6388,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6389,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6390,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6391,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6392,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6393,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6394,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6395,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6396,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6397,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6398,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6399,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6400,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6401,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6402,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6403,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6404,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6405,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6406,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6407,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6408,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6409,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6410,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6411,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6412,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6413,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6414,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6415,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6416,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6417,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6418,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6419,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6420,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6421,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6422,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6423,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6424,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6425,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6426,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6427,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6428,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6429,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6430,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6431,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6432,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6433,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6434,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6435,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6436,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6437,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6438,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6439,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6440,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6441,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6442,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6443,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6444,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6445,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6446,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6447,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6448,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6449,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6450,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6451,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6452,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6453,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6454,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6455,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6456,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6457,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6458,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6459,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6460,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6461,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6462,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6463,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6464,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6465,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6466,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6467,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6468,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6469,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6470,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
